stock_code,name_snapshot,latest_close,latest_total_cap,latest_float_cap,pb
002582,好想你,12.46,5578440322.0,4289225142.0,1.09
002015,协鑫能科,18.69,30339937036.0,30339937036.0,2.51
002278,神开股份,10.37,4029967768.0,3450647013.0,2.86
601658,邮储银行,5.15,618489525484.0,373518173116.0,0.61
605005,合兴股份,19.5,7819500000.0,7819500000.0,3.68
300382,斯莱克,15.39,9978875908.0,9977925237.0,4.38
300443,金雷股份,29.71,9511198907.0,7212816877.0,1.5
603290,斯达半导,110.0,26342081260.0,26342081260.0,3.8
601156,东航物流,16.25,25797777785.0,15349677785.0,1.31
600758,辽宁能源,4.06,5367390620.0,5362218180.0,1.01
301313,凡拓数创,35.5,3672595700.0,2788649783.0,5.69
002127,南极电商,3.04,7462806025.0,6063986317.0,1.92
301213,观想科技,69.91,5592799930.0,3615119436.0,6.95
600828,茂业商业,5.04,8729192032.0,8726055312.0,1.3
600126,杭钢股份,9.06,30597333092.0,30597333092.0,1.57
688605,先锋精科,64.93,13140524050.0,7035277829.0,8.0
301096,百诚医药,55.92,6108045641.0,4646390899.0,2.44
600510,黑牡丹,10.98,11331639518.0,11331639518.0,1.07
301127,武汉天源,13.97,9416823796.0,9139740805.0,2.78
300015,爱尔眼科,10.97,102299601470.0,87270276415.0,4.44
688385,复旦微电,69.75,57454417688.0,37622400188.0,9.37
000815,美利云,19.89,13828781766.0,13828781766.0,9.83
600316,洪都航空,35.79,25665528384.0,25665528384.0,4.76
600639,浦东金桥,10.93,12267972920.0,9293087164.0,0.81
688175,高凌信息,35.67,4612737390.0,4612737390.0,2.66
301550,斯菱智驱,153.35,35466021250.0,21634552060.0,18.99
001872,招商港口,21.76,54006082746.0,50091558189.0,0.84
301325,曼恩斯特,43.26,6224796472.0,2504524722.0,2.35
603206,嘉环科技,16.71,5099891799.0,5099891799.0,2.24
600603,广汇物流,5.84,6969042242.0,6969042242.0,0.94
600333,长春燃气,5.84,3556739195.0,3556739195.0,1.84
301479,弘景光电,106.64,9487263111.0,5431092341.0,7.25
301379,天山电子,26.12,5178131817.0,3259366020.0,3.54
601886,江河集团,9.67,10956129920.0,10956129920.0,1.48
002038,双鹭药业,6.76,6944886000.0,5758920496.0,1.36
920651,天罡股份,28.75,1753750000.0,1192186974.0,3.18
605319,无锡振华,26.62,9319596009.0,9267793489.0,3.26
300863,卡倍亿,57.94,10902907938.0,10479540242.0,7.32
301590,优优绿能,177.12,7448450031.0,1523706859.0,3.84
301100,风光股份,18.86,3772000000.0,1650250000.0,1.87
603324,盛剑科技,25.41,3752538128.0,3752538128.0,2.26
600486,扬农化工,74.0,29994071682.0,29895160396.0,2.53
300429,强力新材,14.03,7549864638.0,5618551856.0,4.54
300042,朗科科技,51.39,10298556000.0,10297607855.0,9.07
300856,科思股份,14.0,6659621122.0,6436298722.0,2.44
000929,*ST兰黄,10.26,1905959160.0,1905838328.0,5.46
301499,维科精密,34.5,4769792877.0,1192448237.0,3.65
300645,正元智慧,16.71,2374599866.0,2328044619.0,2.26
000571,新大洲A,5.56,4665557240.0,4525796354.0,110.35
300503,昊志机电,64.3,19818982276.0,15494698866.0,13.45
600841,动力新科,8.25,11449529718.0,8604951993.0,1.78
600236,桂冠电力,10.05,79217896910.0,79217896910.0,4.14
000819,岳阳兴长,16.42,6067263989.0,6002040465.0,2.92
001219,青岛食品,15.45,3012498938.0,2937385997.0,2.84
301373,凌玮科技,112.51,12204194958.0,4588506356.0,7.18
000429,粤高速Ａ,12.66,26469605555.0,16500156610.0,2.38
002158,汉钟精机,25.1,13421575889.0,13392527282.0,3.01
603236,移远通信,73.35,21111847784.0,19192588921.0,3.02
002229,鸿博股份,16.1,7988682957.0,7939814224.0,7.46
688588,凌志软件,11.57,4628115735.0,4628115735.0,3.77
000096,广聚能源,9.76,5153280000.0,4985876480.0,1.87
688069,德林海,36.36,4108680000.0,4108680000.0,3.17
605258,协和电子,35.44,3118720000.0,3118720000.0,2.56
300473,德尔股份,33.56,5794549573.0,5051324947.0,3.02
688510,航亚科技,31.77,8245033256.0,8245033256.0,6.71
300882,万胜智能,18.5,5294721978.0,4927050055.0,4.1
300317,珈伟新能,5.27,4375092894.0,4368373644.0,3.08
300692,中赋科技,8.78,4936784298.0,4505035920.0,1.56
605208,永茂泰,14.92,4922704800.0,4922704800.0,2.21
688246,嘉和美康,21.06,2897552694.0,2897552694.0,2.25
300444,双杰电气,16.53,13201272738.0,10272513934.0,6.28
000564,供销大集,1.74,31421030236.0,26265090374.0,2.17
300102,乾照光电,32.13,29570327018.0,29428629509.0,6.8
920981,晶赛科技,35.59,2721496120.0,1327849305.0,5.31
000935,四川双马,27.77,21200738047.0,21200738047.0,2.71
600901,江苏金租,6.92,40079715703.0,40069930823.0,1.55
601598,中国外运,6.05,43401194923.0,31202694873.0,1.04
300947,德必集团,17.28,2611659387.0,2610623192.0,2.21
002988,豪美新材,34.48,8612146421.0,8612146421.0,3.2
603991,至正股份,113.54,17338660473.0,8462703673.0,4.93
688719,爱科赛博,59.22,6833124454.0,5313354488.0,4.06
301091,深城交,21.42,11294337600.0,11294337600.0,4.83
603706,东方环宇,21.4,4052790080.0,4052790080.0,2.2
688432,有研硅,15.35,19192133520.0,19192133520.0,4.25
300813,泰林生物,25.45,3084520124.0,1935499808.0,3.84
688061,灿瑞科技,34.74,3991257443.0,3991257443.0,1.7
300376,易事特,5.93,13806466023.0,13801688963.0,2.13
600982,宁波能源,5.92,6616354711.0,6616354711.0,1.47
600637,东方明珠,10.13,34056045146.0,34056045146.0,1.14
002034,旺能环境,17.65,8470904059.0,8432889700.0,1.05
601900,南方传媒,12.58,11095183783.0,11095183783.0,1.21
301555,惠柏新材,36.82,3397259894.0,1780053695.0,3.01
300521,爱司凯,28.43,4256823900.0,4203517650.0,7.99
603565,中谷物流,10.84,22764684037.0,22764684037.0,2.18
688455,科捷智能,20.77,3489996933.0,3489996933.0,3.79
605136,丽人丽妆,10.8,4324951800.0,4324951800.0,1.79
300040,九洲集团,7.45,4793407748.0,3854451535.0,1.83
002922,伊戈尔,40.55,17161008328.0,15205519370.0,4.53
002356,赫美集团,3.31,4340252465.0,4340227640.0,7.24
301399,英特科技,21.49,3976079800.0,1175150263.0,3.01
605500,森林包装,9.09,3766896000.0,3766896000.0,1.46
301529,福赛科技,123.55,10481637296.0,5589217911.0,7.44
688368,晶丰明源,146.3,21318059586.0,12947620370.0,5.81
601985,中国核电,8.98,184700658625.0,169571898106.0,1.6
920748,路桥信息,33.45,2566953000.0,1193028837.0,12.4
601825,沪农商行,8.94,86221333338.0,83807506143.0,0.65
300537,广信材料,22.75,4727598353.0,3452641420.0,5.21
603066,音飞储存,11.34,3336002039.0,3336002039.0,2.19
600795,国电电力,4.86,86681108739.0,86681108739.0,1.42
301027,华蓝集团,25.11,3691170000.0,3043133480.0,4.1
002565,顺灏股份,18.62,19736993728.0,19736365303.0,10.74
600512,腾达建设,2.42,3857022569.0,3841520494.0,0.62
600072,中船科技,12.88,19328368252.0,13953384630.0,1.99
300845,捷安高科,13.63,2802888193.0,1959747256.0,3.41
605028,世茂能源,28.84,4614400000.0,4614400000.0,3.36
688352,颀中科技,12.79,15207786914.0,4679619563.0,2.61
688325,赛微微电,119.05,10254849736.0,9722273370.0,5.83
002929,润建股份,54.3,15425711461.0,11508208802.0,2.45
688337,普源精电,61.44,11911644180.0,11422738145.0,3.75
601058,赛轮轮胎,14.32,47085595709.0,47085595709.0,2.1
002001,新 和 成,34.95,107416087716.0,106138324384.0,3.06
300001,特锐德,30.17,31845572801.0,31222956020.0,3.68
300313,*ST天山,8.7,2086077248.0,1716969264.0,56.78
920001,纬达光电,14.22,2184991221.0,1261186304.0,3.08
300290,荣科科技,15.8,10107774590.0,10104770615.0,13.56
300132,青松股份,9.46,4886855182.0,4806448947.0,3.32
688428,诺诚健华,26.79,47274811474.0,7189356818.0,6.44
600930,华电新能,6.29,262382857141.0,20315527588.0,2.38
600171,上海贝岭,28.23,20012904844.0,20012904844.0,4.4
600579,中化装备,7.82,3859957935.0,3859957935.0,2.54
300228,富瑞特装,9.34,5579954628.0,5220163818.0,2.2
603486,科沃斯,66.15,38295727344.0,37927265229.0,4.13
301283,聚胶股份,48.04,3863272169.0,3039819874.0,2.25
300674,宇信科技,19.32,13602382399.0,13582190294.0,2.94
000880,潍柴重机,28.55,13242884382.0,6481615140.0,6.3
605365,立达信,29.32,14719017524.0,14719017524.0,3.87
300939,秋田微,38.32,4598400000.0,4598400000.0,3.18
688292,浩瀚深度,22.15,3507426119.0,3507426119.0,3.6
603966,法兰泰克,13.71,5465779218.0,5452770485.0,2.58
300339,润和软件,44.13,35145610413.0,34319305995.0,9.64
000809,和展能源,3.8,3134206913.0,3134206913.0,1.18
603261,*ST立航,33.35,2584792484.0,2584792484.0,5.17
301040,中环海陆,31.07,3107032499.0,2931893830.0,4.43
301500,飞南资源,29.55,16605681689.0,4256697239.0,3.2
688141,杰华特,79.55,35823083996.0,35823083996.0,23.49
600487,亨通光电,67.4,166234838122.0,164805207825.0,5.13
920992,中科美菱,15.13,1463539031.0,741631492.0,2.32
300447,全信股份,18.91,5905789191.0,3809472732.0,2.94
688981,中芯国际,112.5,901476524138.0,224950786763.0,5.97
300489,光智科技,94.29,13121192262.0,13073165273.0,17.99
688326,经纬恒润-W,90.98,10912228541.0,10155507941.0,2.76
603838,*ST四通,8.93,2857742880.0,2857742880.0,3.25
002371,北方华创,510.35,369918325576.0,369622653282.0,9.8
300107,建新股份,7.43,4181472251.0,2581057146.0,2.83
002072,凯瑞德,7.4,2720832000.0,2719735320.0,11.77
002005,ST德豪,2.95,5169653331.0,5168324061.0,15.55
920810,春光智能,11.06,1060654000.0,690227448.0,4.65
002715,登云股份,16.9,2332200000.0,2332200000.0,5.01
603456,九洲药业,13.96,12416666551.0,12416666551.0,1.4
605580,恒盛能源,21.29,5961200000.0,5961200000.0,5.55
300472,*ST新元,8.07,2221337071.0,1984778797.0,96.6
301636,泽润新能,60.68,3875499500.0,968389450.0,3.65
301067,显盈科技,33.52,3259350720.0,2139544728.0,4.24
300596,利安隆,44.44,10204298001.0,9985124054.0,2.06
920101,志高机械,34.22,3050650514.0,951950405.0,2.84
688716,中研股份,31.95,3887676000.0,2234173082.0,3.3
300680,隆盛科技,38.45,8755683199.0,6760976483.0,4.22
300617,安靠智电,61.66,10217534562.0,8566036822.0,3.38
601615,明阳智能,15.21,34397364898.0,34397364898.0,1.3
688226,威腾电气,53.55,10108929096.0,10108929096.0,5.9
002224,三 力 士,4.33,3906163683.0,3491626998.0,1.21
000159,国际实业,6.49,3119652095.0,3119538520.0,1.51
603175,超颖电子,90.74,39656040588.0,4126332538.0,13.66
601619,嘉泽新能,5.75,16748449833.0,13999445851.0,2.1
300741,华宝股份,16.52,10174337600.0,10174282258.0,1.49
002496,*ST辉丰,2.15,3241317806.0,2539684275.0,2.91
688511,天微电子,22.82,3050529336.0,3050529336.0,2.77
605580,恒盛能源,21.28,5958400000.0,5958400000.0,5.55
600985,淮北矿业,14.89,40102622177.0,40102622177.0,0.95
600469,风神股份,6.38,5678422101.0,4653896557.0,1.32
301172,君逸数码,31.16,5374476800.0,3077551053.0,3.61
000034,神州数码,37.46,27158171289.0,22712753568.0,2.42
688548,广钢气体,30.35,40043745112.0,20978193211.0,6.57
688779,五矿新能,11.25,21703720500.0,21703720500.0,3.06
688690,纳微科技,32.89,13281467621.0,13281467621.0,6.5
300467,迅游科技,37.71,7662856666.0,6419065172.0,11.79
603296,华勤技术,102.43,110038556122.0,58435029504.0,4.03
301002,崧盛股份,47.32,6385203603.0,4021498528.0,5.82
300506,ST名家汇,4.87,6942655291.0,3577972018.0,5.08
600724,宁波富达,6.94,10029973033.0,10027902088.0,3.55
000910,大亚圣象,6.9,3777042750.0,3775548900.0,0.58
300643,万通智控,17.9,4139438473.0,4129995311.0,3.15
300097,智云股份,11.0,3174046359.0,2970092928.0,16.03
002436,兴森科技,27.48,46707029511.0,41712728244.0,8.75
605186,健麾信息,19.91,2707760000.0,2707760000.0,2.45
920245,威博液压,24.71,1227518670.0,938880221.0,3.46
301225,恒勃股份,96.68,9994778400.0,2888991760.0,6.24
600163,中闽能源,6.16,11722456241.0,11722456241.0,1.64
603297,永新光学,113.59,12601299753.0,12577718469.0,5.99
688613,奥精医疗,19.71,2700439191.0,2700439191.0,1.88
002156,通富微电,49.52,75151399082.0,75144234033.0,4.85
688709,成都华微,40.63,25875094666.0,9009550178.0,8.7
002274,华昌化工,6.77,6447508653.0,6349238610.0,1.22
603221,爱丽家居,12.18,2978497200.0,2950848600.0,1.9
688209,英集芯,22.99,9972695287.0,9972695287.0,4.46
688183,生益电子,114.21,95002296397.0,95002296397.0,15.5
300679,电连技术,45.25,19223105000.0,16264720861.0,3.84
300293,蓝英装备,18.23,6169726672.0,6169726672.0,8.3
600475,华光环能,16.86,16117582191.0,15897053391.0,1.86
002902,铭普光磁,31.01,7287631013.0,5508369746.0,12.01
002826,易明医药,19.53,3723936458.0,3573585944.0,4.44
603283,赛腾股份,53.87,14608145158.0,14608145158.0,4.1
300567,精测电子,135.72,37967127391.0,30815076165.0,9.09
301503,智迪科技,35.59,2847200000.0,1155963200.0,2.59
688629,华丰科技,127.15,58615238462.0,23113714426.0,30.41
002487,大金重工,85.47,54508436859.0,53924755135.0,6.26
600106,重庆路桥,6.0,7974150372.0,7974150372.0,1.5
300331,苏大维格,52.57,13650446375.0,11677417102.0,8.86
300486,东杰智能,23.16,11050769358.0,11047448005.0,6.5
600498,烽火通信,51.52,69972788673.0,65513937413.0,3.99
002439,启明星辰,15.17,18376941110.0,11052849879.0,1.69
002981,朝阳科技,25.72,3536142878.0,3071405626.0,3.31
600119,*ST长投,5.93,2166053294.0,2166053294.0,29.18
603341,龙旗科技,36.08,18855070436.0,9604958942.0,2.61
688137,近岸蛋白,48.36,3393684230.0,3393684230.0,1.68
300657,弘信电子,35.25,16994929022.0,16514762933.0,11.96
688010,福光股份,33.16,5324221926.0,5324221926.0,3.11
688737,中自科技,29.79,3561826723.0,3561826723.0,2.01
600979,广安爱众,5.17,6522766659.0,6370783114.0,1.57
920028,新恒泰,17.43,2864794800.0,741805113.0,2.53
301261,恒工精密,88.39,7768614424.0,3313150743.0,4.81
300620,光库科技,235.05,58569887102.0,58081604339.0,26.57
300272,开能健康,7.72,4720544324.0,3585530956.0,3.73
603006,联明股份,13.45,3419719663.0,3419719663.0,2.51
002685,华东重机,8.31,8373909227.0,8372786753.0,5.08
603332,苏州龙杰,14.0,3028860576.0,3028860576.0,2.29
688516,奥特维,75.81,23905177989.0,23861990321.0,6.5
000937,冀中能源,5.68,20070546108.0,19501695681.0,1.04
603267,鸿远电子,51.68,11942260499.0,11942260499.0,2.64
300133,华策影视,8.8,16616784633.0,14752325729.0,2.26
920344,三元基因,20.09,2447162900.0,2284798714.0,3.9
301248,杰创智能,84.99,13063387950.0,9546816213.0,8.66
003013,地铁设计,13.73,6326204608.0,5491273518.0,1.88
002189,中光学,20.54,5365033067.0,5364224777.0,12.84
001965,招商公路,9.33,63398236275.0,63398236275.0,0.9
601137,博威合金,17.98,16514418735.0,16502192335.0,1.76
605199,ST葫芦娃,6.8,2720739514.0,2720739514.0,7.09
603579,荣泰健康,22.16,4455320386.0,4455320386.0,1.56
603005,晶方科技,30.7,20021671374.0,20021671374.0,4.3
603011,合锻智能,20.25,10011892349.0,10011892349.0,5.37
301017,漱玉平民,13.47,5463518976.0,3484613999.0,2.68
002023,海特高新,12.23,9060720674.0,9060720674.0,2.43
002657,中科金财,20.12,6841846139.0,6762884093.0,4.02
600584,长电科技,44.37,79396324471.0,79396324471.0,2.76
603322,超讯通信,32.19,5072718963.0,5072718963.0,19.28
001207,联科科技,18.15,5501950054.0,5311090970.0,1.62
000952,广济药业,7.26,2517407461.0,2497396694.0,4.04
688221,前沿生物-U,21.15,7922338511.0,7922338511.0,7.15
605289,罗曼股份,153.97,16783884775.0,16680724875.0,12.32
000889,中嘉博创,4.83,4522286090.0,4201352055.0,61.24
301185,鸥玛软件,18.01,2763050976.0,2497399388.0,2.54
688802,沐曦股份-U,712.13,284923213000.0,12917306842.0,21.64
300776,帝尔激光,107.6,29483143516.0,18085915764.0,7.49
002055,ST得润,5.97,3608805401.0,3546120401.0,2.66
603322,超讯通信,32.18,5071143095.0,5071143095.0,19.27
300203,聚光科技,13.64,6120780864.0,6115507981.0,2.36
688166,博瑞医药,59.18,25039321588.0,25039321588.0,10.18
601963,重庆银行,10.62,38505463407.0,21601390699.0,0.66
688310,迈得医疗,16.47,2706426162.0,2706426162.0,3.35
600012,皖通高速,15.84,27064095522.0,18463104000.0,2.03
000912,泸天化,5.27,8263360000.0,8263360000.0,1.3
605268,王力安防,13.98,6239308950.0,6158889000.0,3.62
001965,招商公路,9.32,63330285325.0,63330285325.0,0.9
002475,立讯精密,68.7,500547160157.0,499399059222.0,5.67
301185,鸥玛软件,18.0,2761516800.0,2496012714.0,2.54
603112,华翔股份,20.86,11263594825.0,11151892445.0,2.49
920179,凯德石英,47.23,3540833100.0,2820503527.0,4.71
603583,捷昌驱动,29.31,11306946691.0,11203658251.0,2.4
300456,赛微电子,44.8,32803148403.0,26765711974.0,4.95
603289,泰瑞机器,11.47,3365187739.0,3365187739.0,2.26
600979,广安爱众,5.16,6510150089.0,6358460516.0,1.57
688545,兴福电子,52.0,18720000000.0,9477000000.0,6.2
003013,地铁设计,13.71,6316989452.0,5483274576.0,1.88
688343,云天励飞-U,83.77,30123975143.0,30123975143.0,7.94
605298,必得科技,59.11,11103813500.0,11009296610.0,10.37
603826,坤彩科技,34.59,22663368000.0,22663368000.0,12.12
000504,*ST生物,9.59,3164921510.0,3156283797.0,11.43
300767,震安科技,23.11,6385085657.0,5543900168.0,4.2
300576,容大感光,37.61,13779084383.0,8663864611.0,7.92
600956,新天绿能,8.4,37906621813.0,19723944887.0,1.53
301611,珂玛科技,105.11,45827960000.0,15407306336.0,25.04
300725,药石科技,39.98,9347617493.0,8104481812.0,1.7
920821,则成电子,22.2,3071634158.0,1617345968.0,5.87
600345,长江通信,51.6,17007986011.0,10916459725.0,4.48
300985,致远新能,22.67,4228237922.0,4228237922.0,4.78
002313,日海智能,9.94,3721536000.0,3721274330.0,48.53
688281,华秦科技,72.23,19687779855.0,19687779855.0,4.12
300547,川环科技,37.02,8029866561.0,6597837561.0,5.8
301162,国能日新,65.2,8644458805.0,5556653830.0,5.38
002871,伟隆股份,17.91,4510702364.0,2673365218.0,3.85
600760,中航沈飞,47.18,133759768607.0,133498294074.0,5.62
688336,三生国健,73.1,45182123369.0,45087041468.0,5.24
603179,新泉股份,57.34,29251536145.0,29251536145.0,3.95
601018,宁波港,3.78,73537588148.0,73537588148.0,0.9
000990,诚志股份,12.93,15713021328.0,15713009691.0,0.88
688362,甬矽电子,46.73,19182220644.0,19182220644.0,7.35
002008,大族激光,103.29,106347736012.0,98820371287.0,5.15
603823,百合花,15.99,6657719587.0,6657719587.0,2.7
920046,亿能电力,25.53,2582359500.0,1427817255.0,10.0
688459,哈铁科技,9.04,4339200000.0,4339200000.0,1.26
688106,金宏气体,40.14,21425769322.0,21425769322.0,6.51
688351,微电生理,22.64,10654384000.0,10654384000.0,5.91
300611,美力科技,24.74,5221987583.0,3669015725.0,4.06
603788,宁波高发,16.76,3738570540.0,3738570540.0,1.72
603060,国检集团,6.8,5466934725.0,5466934725.0,2.71
688062,迈威生物-U,34.41,15371986182.0,7025489700.0,128.73
002541,鸿路钢构,20.29,14000472382.0,10067324990.0,1.42
002271,东方雨虹,15.06,35973819982.0,28832248014.0,1.75
688143,长盈通,63.87,8225229824.0,7816054589.0,6.07
300613,富瀚微,59.58,13870511116.0,13083755667.0,4.76
300636,同和药业,7.77,3263023116.0,2854369205.0,1.37
920230,欧康医药,11.87,1195516666.0,560830769.0,2.86
300398,飞凯材料,30.95,17546992628.0,17451164959.0,3.48
603121,华培动力,20.11,6807913009.0,6807913009.0,6.2
600461,洪城环境,10.31,13239644092.0,13239644092.0,1.34
600032,浙江新能,10.31,24792202590.0,24792202590.0,1.93
600167,联美控股,6.7,15161031102.0,15161031102.0,1.27
603630,拉芳家化,16.87,3799201265.0,3799201265.0,2.01
600618,氯碱化工,12.77,14767227694.0,9575456494.0,1.55
301538,骏鼎达,74.05,5805520000.0,2311816638.0,3.95
603122,合富中国,15.25,6070302653.0,6070302653.0,5.82
301209,联合化学,88.11,9868320000.0,8430629130.0,12.77
300871,回盛生物,26.65,5377553114.0,5377553114.0,2.39
002966,苏州银行,8.54,38179453574.0,37537404691.0,0.74
002406,远东传动,8.02,5856405158.0,4829747442.0,1.42
601330,绿色动力,9.0,12875262174.0,8901854046.0,1.56
002412,汉森制药,7.0,3522400000.0,3484915000.0,1.45
000858,五 粮 液,98.23,381290354331.0,381274294414.0,2.68
601778,晶科科技,6.98,24936676385.0,24936676385.0,1.59
002636,金安国纪,45.37,33029360000.0,32862190469.0,8.66
601177,杭齿前进,15.93,6494876055.0,6372955800.0,2.23
605255,天普股份,99.98,13405318400.0,13405318400.0,16.49
001298,好上好,22.87,9891595797.0,5458502602.0,4.05
002950,奥美医疗,13.88,8789723849.0,5963143019.0,2.38
600753,*ST海钦,12.86,2961750271.0,2961750271.0,33.72
002623,亚玛顿,20.75,4130546875.0,4121699594.0,1.51
603459,红板科技,61.74,46536746523.0,4880661713.0,16.54
605196,华通线缆,43.32,22135314881.0,21874987673.0,6.54
300706,阿石创,40.79,6253168144.0,4633570602.0,9.07
600075,新疆天业,6.86,11715481212.0,11715481212.0,1.32
688081,兴图新科,51.26,5281830400.0,5281830400.0,13.39
688796,百奥赛图,94.26,42124645069.0,3382769041.0,18.46
002918,蒙娜丽莎,11.17,4566368929.0,2392519949.0,1.41
600522,中天科技,34.29,117030043567.0,117030043567.0,3.08
920641,格利尔,17.36,1303302000.0,788519427.0,3.74
600415,小商品城,13.5,74028049551.0,74028049551.0,3.1
601218,吉鑫科技,6.74,6531285871.0,6531285871.0,2.15
000889,中嘉博创,4.81,4503560268.0,4183955152.0,60.98
003022,联泓新科,24.95,33322421600.0,33294074034.0,4.39
000062,深圳华强,35.36,36983353626.0,36947666723.0,5.39
688668,鼎通科技,218.8,30472408593.0,30472408593.0,14.81
920641,格利尔,17.35,1302551250.0,788065211.0,3.74
603737,三棵树,43.05,31763042213.0,31763042213.0,10.59
600415,小商品城,13.49,73973213959.0,73973213959.0,3.1
688008,澜起科技,169.94,207700671569.0,194823722979.0,9.96
603868,飞科电器,33.79,14718924000.0,14718924000.0,4.19
600265,*ST景谷,22.18,2878964000.0,2878964000.0,13.6
003012,东鹏控股,5.97,6907177513.0,6773046956.0,0.91
301286,侨源股份,47.27,18912727000.0,7623677143.0,9.33
688662,富信科技,67.46,5952670400.0,5952670400.0,8.06
300652,雷迪克,38.48,5132869211.0,4606745831.0,3.32
600594,益佰制药,4.12,3262740888.0,3262740888.0,1.51
688809,强一股份,407.37,52778572041.0,9920685276.0,12.63
600800,渤海化学,4.55,5050705733.0,5049272483.0,4.51
301585,蓝宇股份,30.93,3216720000.0,2106609236.0,3.2
000628,高新发展,60.25,21224870000.0,11582374746.0,9.62
002821,凯莱英,126.69,45719249949.0,40166286370.0,2.55
002793,罗欣药业,5.39,5862101940.0,5853182206.0,5.33
600460,士兰微,27.82,46294478728.0,46294478728.0,3.87
603501,豪威集团,101.62,128157847870.0,123001537288.0,4.4
300298,三诺生物,16.54,9266822680.0,7458104080.0,3.11
688350,富淼科技,29.83,4272987253.0,4272987253.0,2.3
300582,英飞特,15.58,4651198483.0,3451976375.0,5.29
600292,电投水电,15.53,68024602302.0,6822074044.0,4.0
603090,宏盛股份,66.87,6687000000.0,6687000000.0,10.26
300492,华图山鼎,50.33,9898957649.0,9898957649.0,38.74
603897,长城科技,47.71,9849046341.0,9849046341.0,3.88
688038,中科通达,21.41,2491554494.0,2491554494.0,4.21
002294,信立泰,51.9,57858978167.0,57845961698.0,6.32
001216,华瓷股份,17.73,4465596591.0,4353658218.0,2.37
603950,长源东谷,56.06,18170772648.0,18141397208.0,6.03
300770,新媒股份,38.35,8737609965.0,8737609965.0,2.35
002230,科大讯飞,48.05,115419936360.0,105195514235.0,5.89
688313,仕佳光子,131.08,59246367874.0,59246367874.0,35.72
688309,恒誉环保,67.67,5373083873.0,5373083873.0,6.61
300300,海峡创新,12.42,8282240510.0,8281713281.0,31.14
000993,闽东电力,12.42,5687757071.0,5461664844.0,2.21
002624,完美世界,16.68,32358672979.0,30486587124.0,4.49
300715,凯伦股份,13.67,5168017728.0,4278144855.0,2.94
603726,朗迪集团,22.61,4197573632.0,4176207182.0,2.98
600909,华安证券,5.54,27834119400.0,27834119400.0,1.06
301345,涛涛车业,265.27,28927447064.0,9292340721.0,7.66
688478,晶升股份,41.72,5772633525.0,5772633525.0,3.82
002088,鲁阳节能,10.17,5218456700.0,5143318624.0,2.06
002025,航天电器,67.67,30814347893.0,30713470803.0,4.67
600718,东软集团,8.86,10600448229.0,10600448229.0,1.2
002932,*ST明德,16.87,3922628545.0,2633322566.0,0.71
688126,沪硅产业,20.1,66430970199.0,54906339006.0,3.93
605376,博迁新材,119.76,31329216000.0,31329216000.0,17.8
002580,圣阳股份,28.81,13075965688.0,13031880828.0,5.42
301131,聚赛龙,42.15,2304021551.0,1650378066.0,2.08
605138,盛泰集团,7.51,4172341897.0,4172341897.0,1.66
603105,芯能科技,10.0,5000109040.0,5000109040.0,2.33
605277,新亚电子,22.89,7416081864.0,7282105183.0,4.25
301396,宏景科技,328.1,50369107171.0,24962200379.0,40.68
601012,隆基绿能,16.55,125416993359.0,125416868473.0,2.48
301190,善水科技,23.16,4970981340.0,3314288640.0,2.51
688379,华光新材,66.34,6300877737.0,5976273397.0,5.1
300666,江丰电子,175.12,46462958007.0,38721796094.0,8.96
002790,瑞尔特,7.39,3088076297.0,1926554525.0,1.49
000592,平潭发展,10.66,20592784309.0,20414885506.0,11.61
688311,盟升电子,33.57,5834191431.0,5834191431.0,3.28
688656,浩欧博,128.12,8133024289.0,8133024289.0,9.84
002938,鹏鼎控股,72.84,168846836005.0,168219116109.0,4.95
002824,和胜股份,25.75,8012855079.0,5824035348.0,3.47
688739,成大生物,23.26,9686627000.0,9686627000.0,1.04
300527,ST应急,8.16,8296846236.0,8296846236.0,2.87
001299,美能能源,11.39,3578910980.0,3221949394.0,2.23
301237,和顺科技,69.45,5556000000.0,4045462500.0,4.83
002662,峰璟股份,4.06,6090000000.0,6089923266.0,1.36
688177,百奥泰,20.69,8567315200.0,8567315200.0,38.23
688335,复洁科技,31.18,4615718579.0,4615718579.0,4.08
301181,标榜股份,44.94,5192411327.0,4015061972.0,3.49
002638,勤上股份,4.45,6392844853.0,6019426040.0,3.38
000011,深物业A,8.07,4809551272.0,4248657632.0,1.43
300225,*ST金泰,6.42,3052257968.0,3030534614.0,3.48
688162,巨一科技,32.44,4447549141.0,4447549141.0,1.84
002455,百川股份,10.79,7795370375.0,7130161189.0,2.84
000078,海王生物,3.19,8393283190.0,8378347230.0,4.61
300992,泰福泵业,30.17,2876663280.0,2338294715.0,3.33
002931,锋龙股份,57.06,12467944143.0,11483526308.0,13.06
688180,君实生物-U,40.34,41416669396.0,30916340858.0,7.02
000895,双汇发展,27.6,95624649479.0,95612181289.0,4.22
300389,艾比森,16.86,6223031345.0,3699714631.0,3.7
000722,湖南发展,14.48,6721011923.0,6721011923.0,2.13
300136,信维通信,85.31,82543280508.0,70397832304.0,10.29
300782,卓胜微,102.07,58688921661.0,45752624366.0,5.62
605336,*ST帅电,16.74,3070324413.0,3070324413.0,1.7
600619,海立股份,17.1,18354189343.0,13494889046.0,3.0
301295,美硕科技,44.26,4461408000.0,1301244000.0,4.57
